Time	Position	CP
744.900000	49.517773	61.541916
745.000000	49.474434	61.653049
745.100000	49.284239	61.684674
745.200000	49.311616	61.615539
745.300000	49.158991	61.542991
745.400000	49.069692	61.548477
745.500000	48.972410	61.408271
745.600000	48.831305	61.334994
745.700000	48.760870	61.218313
745.800000	48.653412	61.105263
745.900000	48.690822	60.997381
746.000000	48.553787	61.036966
746.100000	48.644175	61.020471
746.200000	48.782615	60.981370
746.300000	48.868258	60.957496
746.400000	48.890300	61.031857
746.500000	48.778866	61.231722
746.600000	48.750635	61.190339
746.700000	48.839414	61.102323
746.800000	48.999096	60.968771
746.900000	49.137862	61.019996
747.000000	49.237838	61.110096
747.100000	49.183965	61.128386
747.200000	49.154123	61.145654
747.300000	49.201902	61.158166
747.400000	49.254494	61.133169
747.500000	49.259775	60.977505
747.600000	49.383694	61.003876
747.700000	49.460862	60.971149
747.800000	49.489728	61.040996
747.900000	49.540418	61.162060
748.000000	49.636023	61.142873
748.100000	49.639575	61.195002
748.200000	49.721110	61.204887
748.300000	49.732213	61.188418
748.400000	49.722792	61.490162
748.500000	49.606249	61.642085
748.600000	49.673004	61.613479
748.700000	49.598386	61.673280
748.800000	49.690064	61.621386
748.900000	49.740728	61.472000
749.000000	49.790469	61.186312
749.100000	49.822923	61.226221
749.200000	49.756073	61.225913
749.300000	49.700261	61.086072
749.400000	49.779940	60.861007
749.500000	49.910598	60.842088
749.600000	50.038280	60.723976
749.700000	50.037776	60.705803
749.800000	49.970008	60.746618
749.900000	49.960507	60.773108
750.000000	49.970902	60.814394
750.100000	49.979155	60.974529
750.200000	49.939397	60.842331
750.300000	50.071297	60.838827
750.400000	50.262052	60.872208
750.500000	50.518296	60.961211
750.600000	50.682936	61.000203
750.700000	50.601932	61.355691
750.800000	50.590606	61.389724
750.900000	50.581754	61.513391
751.000000	50.462724	61.590226
751.100000	50.484777	61.712130
751.200000	50.472909	61.803670
751.300000	50.524189	61.954106
751.400000	50.581394	62.030481
751.500000	50.603230	62.154303
751.600000	50.820666	62.205735
751.700000	50.774543	62.165978
751.800000	50.669906	62.268291
751.900000	50.820676	62.149661
752.000000	50.919842	62.142606
752.100000	50.962820	62.188786
752.200000	50.967354	62.118143
752.300000	51.033824	62.128832
752.400000	51.015452	62.225032
752.500000	51.185371	62.162445
752.600000	51.275966	62.265891
752.700000	51.433166	62.201395
752.800000	51.393587	62.280062
752.900000	51.346969	62.230636
753.000000	51.356976	62.078504
753.100000	51.304417	61.990382
753.200000	51.277203	61.902484
753.300000	51.509615	61.834921
753.400000	51.663509	61.750314
753.500000	51.602078	61.705857
753.600000	51.576714	61.822171
753.700000	51.635849	61.684764
753.800000	51.637719	61.747756
753.900000	51.652036	61.921210
754.000000	51.722065	62.096794
754.100000	51.768078	62.346325
754.200000	51.767618	62.491476
754.300000	51.718661	62.665004
754.400000	51.484015	62.660782
754.500000	51.361439	62.496707
754.600000	51.380492	62.205614
754.700000	51.351514	62.171179
754.800000	51.283885	62.094972
754.900000	51.337329	62.124531
755.000000	51.474754	62.195290
755.100000	51.354262	61.976004
755.200000	51.354369	62.010824
755.300000	51.279694	62.102631
755.400000	51.236427	62.160501
755.500000	51.198866	62.142069
755.600000	51.289203	62.058517
755.700000	51.546566	62.133733
755.800000	51.501124	62.103130
755.900000	51.699445	62.171226
756.000000	51.920310	62.119555
756.100000	51.992369	62.078280
756.200000	52.022943	62.150008
756.300000	51.951145	62.219025
756.400000	51.883829	62.140673
756.500000	51.750684	62.164281
756.600000	51.857756	62.213774
756.700000	51.952258	62.170000
756.800000	51.862084	62.050052
756.900000	51.840635	62.099141
757.000000	51.853407	62.093792
757.100000	51.767150	62.093823
757.200000	51.762624	62.031137
757.300000	51.743744	62.098869
757.400000	51.932892	62.121918
757.500000	52.075977	62.100905
757.600000	52.149745	61.968807
757.700000	52.270409	61.927236
757.800000	52.353120	61.842365
757.900000	52.339749	61.747962
758.000000	52.228678	61.671036
758.100000	52.131506	61.845553
758.200000	51.978745	61.907545
758.300000	52.007438	61.990948
758.400000	52.084497	62.114482
758.500000	51.999107	62.179981
758.600000	51.957782	62.132888
758.700000	51.824432	62.221179
758.800000	51.910565	61.990096
758.900000	51.858365	61.991559
759.000000	51.766888	61.961268
759.100000	51.750577	62.204074
759.200000	51.631803	62.204234
759.300000	51.650009	62.091726
759.400000	51.578097	62.115452
759.500000	51.521720	62.160450
759.600000	51.581956	62.140001
759.700000	51.628585	62.070167
759.800000	51.821298	62.164204
759.900000	51.821594	62.045791
760.000000	51.867701	61.799711
760.100000	51.820787	61.650733
760.200000	51.728328	61.677333
760.300000	51.530402	61.604557
760.400000	51.542505	61.498759
760.500000	51.536617	61.588803
760.600000	51.337801	61.624512
760.700000	51.283526	61.562914
760.800000	51.280255	61.684798
760.900000	51.261093	61.771721
761.000000	51.213237	61.887407
761.100000	51.107114	61.960716
761.200000	51.016219	61.954840
761.300000	50.799840	62.081050
761.400000	50.878482	61.985061
761.500000	50.747302	61.864031
761.600000	50.740827	61.945799
761.700000	50.728720	62.109981
761.800000	50.863925	62.087695
761.900000	50.874955	61.997546
762.000000	50.990171	61.812877
762.100000	50.947853	61.891176
762.200000	50.950464	61.874303
762.300000	50.801671	61.784502
762.400000	50.829744	61.627049
762.500000	50.783836	61.538747
762.600000	50.752130	61.611220
762.700000	50.810636	61.602437
762.800000	51.023438	61.546128
762.900000	51.129468	61.694716
763.000000	51.225472	61.568025
763.100000	51.177082	61.574881
763.200000	51.282006	61.374084
763.300000	51.261438	61.443556
763.400000	51.140923	61.514979
763.500000	51.292768	61.475843
763.600000	51.297657	61.658534
763.700000	51.366034	61.839625
763.800000	51.483197	61.973677
763.900000	51.548769	61.947476
764.000000	51.659810	62.044503
764.100000	51.794135	61.923971
764.200000	51.808503	61.816096
764.300000	52.001694	61.742887
764.400000	51.985755	61.800141
764.500000	51.925923	61.986243
764.600000	52.025435	62.217394
764.700000	51.990439	62.312241
764.800000	51.842101	62.263261
764.900000	51.700298	62.166136
765.000000	51.741763	62.143680
765.100000	51.842256	62.205462
765.200000	51.776250	62.326326
765.300000	51.658535	62.362790
765.400000	51.691816	62.462095
765.500000	51.666642	62.476034
765.600000	51.704572	62.492640
765.700000	51.774974	62.437137
765.800000	51.879334	62.472072
765.900000	51.897552	62.641934
766.000000	51.972632	62.591453
766.100000	52.008915	62.680376
766.200000	52.013567	62.773232
766.300000	52.166035	62.988783
766.400000	52.154967	63.090046
766.500000	52.055411	63.294073
766.600000	51.969881	63.362895
766.700000	51.860057	63.224399
766.800000	51.944234	63.122848
766.900000	51.982403	62.868533
767.000000	52.033323	62.675470
767.100000	52.234653	62.583001
767.200000	52.465348	62.547470
767.300000	52.459872	62.665401
767.400000	52.446027	62.662957
767.500000	52.343578	62.658179
767.600000	52.341131	62.591369
767.700000	52.377130	62.735537
767.800000	52.423765	62.758771
767.900000	52.414775	62.859699
768.000000	52.571283	62.871909
768.100000	52.472184	62.699592
768.200000	52.416042	62.651541
768.300000	52.370234	62.598433
768.400000	52.354417	62.574743
768.500000	52.399491	62.661848
768.600000	52.371449	62.832098
768.700000	52.476503	62.816163
768.800000	52.478762	62.830769
768.900000	52.502989	62.771470
769.000000	52.715510	62.751343
769.100000	52.698240	62.714484
769.200000	52.807816	62.655717
769.300000	52.806732	62.666093
769.400000	52.742412	62.713174
769.500000	52.582876	62.665024
769.600000	52.534746	62.718801
769.700000	52.527420	62.901746
769.800000	52.544666	63.066207
769.900000	52.483747	63.169070
770.000000	52.671158	63.310212
770.100000	52.595527	63.389636
770.200000	52.486381	63.387073
770.300000	52.379502	63.380007
770.400000	52.296633	63.390440
770.500000	52.286107	63.467472
770.600000	52.211875	63.425187
770.700000	52.197167	63.163115
770.800000	52.363685	63.172761
770.900000	52.456990	63.114124
771.000000	52.397205	63.222034
771.100000	52.269474	63.135655
771.200000	52.207843	63.197392
771.300000	52.247094	63.190714
771.400000	52.252005	63.205298
771.500000	52.120107	63.256061
771.600000	51.911464	63.225513
771.700000	51.768082	63.157980
771.800000	51.910409	63.108844
771.900000	51.886506	63.066540
772.000000	51.916174	63.039037
772.100000	51.956295	63.051667
772.200000	52.259563	63.093035
772.300000	52.164173	63.074103
772.400000	52.028359	63.014781
772.500000	51.943744	63.109182
772.600000	51.945023	63.134983
772.700000	51.900608	63.139860
772.800000	52.078604	63.141928
772.900000	52.051527	63.107803
773.000000	52.260085	62.980520
773.100000	52.341959	62.931455
773.200000	52.295724	62.970463
773.300000	52.399917	63.014195
773.400000	52.369369	63.172661
773.500000	52.329095	63.049522
773.600000	52.404991	62.882367
773.700000	52.493027	62.856932
773.800000	52.460381	62.885693
773.900000	52.624524	62.918486
774.000000	52.520815	63.104649
774.100000	52.610847	63.323001
774.200000	52.519789	63.237214
774.300000	52.536771	63.215546
774.400000	52.539414	63.251633
774.500000	52.632800	63.396081
774.600000	52.583905	63.645161
774.700000	52.581238	63.824351
774.800000	52.459888	63.826089
774.900000	52.498134	63.654729
775.000000	52.413350	63.558011
775.100000	52.458366	63.543284
775.200000	52.594518	63.581752
775.300000	52.590450	63.534434
775.400000	52.652267	63.517729
775.500000	52.690563	63.421215
775.600000	52.728034	63.334583
775.700000	52.647848	63.195268
775.800000	52.609798	63.253647
775.900000	52.449784	63.443757
776.000000	52.497379	63.449746
776.100000	52.621916	63.358441
776.200000	52.625801	63.365581
776.300000	52.676419	63.484777
776.400000	52.718697	63.557115
776.500000	52.749462	63.722767
776.600000	52.637745	63.759672
776.700000	52.500170	63.825542
776.800000	52.526189	63.809766
776.900000	52.485946	63.786592
777.000000	52.611609	63.812861
777.100000	52.574988	63.778338
777.200000	52.498720	63.979349
777.300000	52.370051	63.928803
777.400000	52.338588	63.952115
777.500000	52.321466	64.159748
777.600000	52.238094	64.181391
777.700000	52.201707	64.050465
777.800000	52.066778	63.978059
777.900000	51.946995	64.001465
778.000000	52.004690	64.032219
778.100000	51.968966	63.918174
778.200000	52.045093	63.872443
778.300000	51.990054	64.004555
778.400000	51.938593	63.886806
778.500000	51.947838	63.575372
778.600000	51.981990	63.549548
778.700000	51.962101	63.507576
778.800000	51.876287	63.368441
778.900000	51.705776	63.322098
779.000000	51.612186	63.228167
779.100000	51.501992	63.216567
779.200000	51.623030	63.185429
779.300000	51.670035	63.170557
779.400000	51.642281	63.279424
779.500000	51.707957	63.239051
779.600000	51.663034	63.270827
779.700000	51.672916	63.121014
779.800000	51.563099	63.132455
779.900000	51.496072	63.235979
780.000000	51.496040	63.357441
780.100000	51.626043	63.481586
780.200000	51.755461	63.327362
780.300000	51.755951	63.264778
780.400000	51.822818	63.115315
780.500000	51.776993	63.315446
780.600000	51.967294	63.444311
780.700000	52.047177	63.545963
780.800000	52.134989	63.578260
780.900000	52.227161	63.666199
781.000000	52.262540	63.574520
781.100000	52.266558	63.597639
781.200000	52.143960	63.625662
781.300000	52.063131	63.635436
781.400000	52.036143	63.863476
781.500000	52.054795	64.023677
781.600000	51.875325	63.914397
781.700000	51.904803	63.901543
781.800000	52.064498	63.811623
781.900000	52.129614	63.820080
782.000000	52.172348	63.757704
782.100000	52.124968	63.680962
782.200000	52.020377	63.638806
782.300000	52.069941	63.795770
782.400000	52.220195	63.818863
782.500000	52.298541	63.847520
782.600000	52.260539	63.934100
782.700000	52.501139	63.968820
782.800000	52.440247	63.952471
782.900000	52.330603	63.842104
783.000000	52.207668	63.821491
783.100000	52.263445	63.907538
783.200000	52.204595	64.045651
783.300000	52.139947	64.185833
783.400000	52.070232	64.045200
783.500000	51.934486	64.014813
783.600000	51.814444	63.990194
783.700000	51.816972	63.871228
783.800000	51.830234	63.840076
783.900000	51.784408	63.826474
784.000000	51.727742	63.966077
784.100000	51.818330	64.113129
784.200000	51.884694	64.109298
784.300000	51.905992	64.138346
784.400000	51.964491	64.150461
784.500000	51.737405	64.014331
784.600000	51.861097	64.026883
784.700000	51.821501	64.147617
784.800000	51.784904	64.345878
784.900000	51.807608	64.383262
785.000000	51.937942	64.458748
785.100000	52.158082	64.456107
785.200000	52.247042	64.362147
785.300000	52.447659	64.404439
785.400000	52.514962	64.487585
785.500000	52.476630	64.418228
785.600000	52.523409	64.345187
785.700000	52.505955	64.456143
785.800000	52.539248	64.586365
785.900000	52.715132	64.563193
786.000000	52.852279	64.499603
786.100000	52.688229	64.382419
786.200000	52.769107	64.336214
786.300000	52.903663	64.316468
786.400000	53.058559	64.335517
786.500000	53.026178	64.510720
786.600000	52.859516	64.535870
786.700000	52.995886	64.509183
786.800000	52.974012	64.402433
786.900000	52.902523	64.313643
787.000000	52.996765	64.151205
787.100000	53.142940	63.892989
787.200000	53.323182	63.849907
787.300000	53.429677	63.723681
787.400000	53.255714	63.680385
787.500000	53.127317	63.708256
787.600000	53.080310	63.616636
787.700000	53.120312	63.463697
787.800000	53.155486	63.497684
787.900000	53.212367	63.586279
788.000000	53.213910	63.531021
788.100000	53.305684	63.555802
788.200000	53.467073	63.536653
788.300000	53.444145	63.685858
788.400000	53.567603	63.900737
788.500000	53.634616	63.869853
788.600000	53.577322	63.705397
788.700000	53.632070	63.788827
788.800000	53.602726	63.784195
788.900000	53.755367	63.722398
789.000000	53.764277	63.725157
789.100000	53.728309	63.674163
789.200000	53.751218	63.603431
789.300000	53.845059	63.593443
789.400000	53.858803	63.693783
789.500000	53.868761	63.651307
789.600000	53.932035	63.581794
789.700000	53.829148	63.583307
789.800000	53.768288	63.510904
789.900000	53.723936	63.609965
790.000000	53.748186	63.637994
790.100000	53.753059	63.692616
790.200000	53.647153	63.667695
790.300000	53.527026	63.748281
790.400000	53.413681	63.857187
790.500000	53.365598	63.873743
790.600000	53.217107	63.925369
790.700000	53.149840	64.069027
790.800000	53.092690	64.245085
790.900000	53.035466	64.177017
791.000000	53.040511	64.083026
791.100000	53.179480	63.984704
791.200000	53.235192	63.895008
791.300000	53.273610	63.886599
791.400000	53.402947	63.752687
791.500000	53.359089	63.654615
791.600000	53.465579	63.545875
791.700000	53.346595	63.510663
791.800000	53.465598	63.345505
791.900000	53.386720	63.106576
792.000000	53.570491	63.096614
792.100000	53.850489	62.970017
792.200000	53.863403	62.977995
792.300000	53.676655	63.052191
792.400000	53.591071	63.160595
792.500000	53.602285	63.271351
792.600000	53.585858	63.412275
792.700000	53.741034	63.311189
792.800000	53.599681	63.368760
792.900000	53.481347	63.397268
793.000000	53.280351	63.399718
793.100000	53.387179	63.385607
793.200000	53.377518	63.490577
793.300000	53.355050	63.536754
793.400000	53.327619	63.624749
793.500000	53.334718	63.608492
793.600000	53.378476	63.499836
793.700000	53.535614	63.419337
793.800000	53.519649	63.393155
793.900000	53.539232	63.400757
794.000000	53.469328	63.420406
794.100000	53.423995	63.429831
794.200000	53.388291	63.303487
794.300000	53.335856	63.245064
794.400000	53.272271	63.185171
794.500000	53.225719	63.109497
794.600000	53.122407	63.034373
794.700000	52.995814	62.994231
794.800000	52.889026	62.997827
794.900000	52.872938	63.205252
795.000000	52.796370	63.167774
795.100000	52.751030	63.126783
795.200000	52.753993	63.058996
795.300000	52.750709	63.148292
795.400000	52.773273	63.231244
795.500000	52.816444	63.217400
795.600000	52.735046	63.139556
795.700000	52.839220	63.136708
795.800000	52.975596	63.135084
795.900000	53.149199	63.128407
796.000000	53.158042	63.182421
796.100000	53.225205	63.256758
796.200000	53.185114	63.224872
796.300000	53.008432	63.236157
796.400000	53.038835	63.093190
796.500000	53.111551	62.951782
796.600000	53.140260	62.731309
796.700000	53.203604	62.751053
796.800000	53.142371	62.811982
796.900000	53.154373	62.649919
797.000000	53.220414	62.718038
797.100000	53.273684	62.844069
797.200000	53.315350	62.736466
797.300000	53.395534	62.711183
797.400000	53.439738	62.561413
797.500000	53.605201	62.382528
797.600000	53.857954	62.453835
797.700000	54.033932	62.347142
797.800000	54.254353	62.444448
797.900000	54.340326	62.437234
798.000000	54.307810	62.549515
798.100000	54.267674	62.509218
798.200000	54.254382	62.552174
798.300000	54.258132	62.603723
798.400000	54.472470	62.518201
798.500000	54.440306	62.667542
798.600000	54.387233	62.756379
798.700000	54.368082	62.801061
798.800000	54.388944	62.936676
798.900000	54.507272	63.056869
799.000000	54.539735	63.238908
799.100000	54.560829	63.278652
799.200000	54.626875	63.498676
799.300000	54.570741	63.704879
799.400000	54.597807	63.583644
799.500000	54.610216	63.306055
799.600000	54.541431	63.320503
799.700000	54.572807	63.239915
799.800000	54.627458	63.189578
799.900000	54.595915	63.001749
800.000000	54.604705	63.017784
800.100000	54.685391	63.062604
800.200000	54.676407	62.931324
800.300000	54.645225	62.899213
800.400000	54.723358	62.859167
800.500000	54.708320	62.866035
800.600000	54.744307	62.856767
800.700000	54.811872	62.605772
800.800000	54.832399	62.497811
800.900000	54.952636	62.467418
801.000000	55.137706	62.630613
801.100000	55.298775	62.545860
801.200000	55.392976	62.435451
801.300000	55.445905	62.265130
801.400000	55.559356	62.273989
801.500000	55.517609	62.400949
801.600000	55.584298	62.295978
801.700000	55.527115	62.347644
801.800000	55.408501	62.543800
801.900000	55.419381	62.603068
802.000000	55.407796	62.436233
802.100000	55.295958	62.436306
802.200000	55.397587	62.499978
802.300000	55.411116	62.564037
802.400000	55.199706	62.345350
802.500000	55.134704	62.278082
802.600000	55.085286	62.230281
802.700000	55.141827	62.257480
802.800000	55.074088	62.385096
802.900000	55.044719	62.621228
803.000000	54.811458	62.690822
803.100000	54.730890	62.708091
803.200000	54.701993	62.737556
803.300000	54.751990	62.762785
803.400000	54.978577	62.818317
803.500000	55.089163	62.827139
803.600000	55.227758	62.716750
803.700000	55.426525	62.905274
803.800000	55.406301	62.899675
803.900000	55.611217	62.915899
804.000000	55.697911	63.129057
804.100000	55.651505	63.179154
804.200000	55.707692	63.298287
804.300000	55.711558	63.306606
804.400000	55.859992	63.353153
804.500000	55.870696	63.368429
804.600000	55.874434	63.501757
804.700000	55.659146	63.472557
804.800000	55.627706	63.496882
804.900000	55.700327	63.266197
805.000000	55.482830	63.229360
805.100000	55.436692	63.173542
805.200000	55.424760	63.016468
805.300000	55.551776	62.995601
805.400000	55.406719	63.187949
805.500000	55.333663	63.408927
805.600000	55.461309	63.470192
805.700000	55.432708	63.399707
805.800000	55.302977	63.444208
805.900000	55.219385	63.413206
806.000000	55.069367	63.371943
806.100000	54.973124	63.249133
806.200000	54.945104	63.148506
806.300000	54.919224	63.214626
806.400000	54.921779	63.125750
806.500000	54.821861	63.304516
806.600000	54.781240	63.359140
806.700000	54.757633	63.419384
806.800000	54.712087	63.643164
806.900000	54.739451	63.854332
807.000000	54.749725	63.817994
807.100000	54.699062	63.815468
807.200000	54.841601	63.849271
807.300000	54.880746	63.842334
807.400000	54.816849	63.843453
807.500000	54.774770	63.867283
807.600000	54.721812	64.038365
807.700000	54.679819	64.009545
807.800000	54.616417	63.930687
807.900000	54.626185	63.752453
808.000000	54.776665	63.717743
808.100000	54.588888	63.741009
808.200000	54.511889	63.739250
808.300000	54.581771	63.769375
808.400000	54.643419	63.777786
808.500000	54.705336	63.613921
808.600000	54.717696	63.458184
808.700000	54.567501	63.378798
808.800000	54.630539	63.279698
808.900000	54.600337	63.394876
809.000000	54.621526	63.361374
809.100000	54.626987	63.399644
809.200000	54.692449	63.355272
809.300000	54.730854	63.369842
809.400000	54.775514	63.346238
809.500000	54.770428	63.466668
809.600000	54.632451	63.574004
809.700000	54.670334	63.533187
809.800000	54.669269	63.611637
809.900000	54.599773	63.669390
810.000000	54.596364	63.484366
810.100000	54.513631	63.483742
810.200000	54.270805	63.363096
810.300000	54.159466	63.437270
810.400000	54.229643	63.429103
810.500000	54.429757	63.258960
810.600000	54.519007	63.327843
810.700000	54.477920	63.414560
810.800000	54.473900	63.527663
810.900000	54.432612	63.791050
811.000000	54.320529	63.994611
811.100000	54.291855	64.080638
811.200000	54.287997	64.209700
811.300000	54.332951	64.212262
811.400000	54.231418	64.282813
811.500000	54.137616	64.295899
811.600000	54.164069	64.370781
811.700000	54.094262	64.412778
811.800000	54.192414	64.480367
811.900000	54.116493	64.481013
812.000000	54.117126	64.377758
812.100000	54.100980	64.445333
812.200000	54.200296	64.363858
812.300000	54.284131	64.397651
812.400000	54.209569	64.439524
812.500000	54.259205	64.638319
812.600000	54.192455	64.606805
812.700000	54.258468	64.510833
812.800000	54.322682	64.389428
812.900000	54.495844	64.285161
813.000000	54.470414	64.132652
813.100000	54.457989	64.028633
813.200000	54.214680	63.901964
813.300000	53.927968	63.779639
813.400000	53.937070	63.948046
813.500000	53.952105	64.030668
813.600000	53.955709	63.988972
813.700000	54.000424	63.941689
813.800000	53.937191	64.013864
813.900000	53.846013	64.143074
814.000000	53.883472	64.176677
814.100000	53.982728	64.008172
814.200000	54.020812	64.023387
814.300000	53.989981	63.967567
814.400000	53.920794	63.976749
814.500000	53.869338	64.041401
814.600000	53.799253	64.028415
814.700000	53.759163	64.019952
814.800000	53.586620	64.198505
814.900000	53.601624	64.145916
815.000000	53.620672	64.163628
815.100000	53.524531	64.211245
815.200000	53.449221	64.264416
815.300000	53.402868	64.243481
815.400000	53.454355	64.330170
815.500000	53.470652	64.218491
815.600000	53.513004	64.274062
815.700000	53.667011	64.275774
815.800000	53.760314	64.245926
815.900000	53.845814	64.186182
816.000000	53.886162	64.231146
816.100000	53.785421	64.285535
816.200000	53.734343	64.308120
816.300000	53.557596	64.212058
816.400000	53.562960	64.113719
816.500000	53.645102	64.005561
816.600000	53.601764	63.803702
816.700000	53.519212	63.857170
816.800000	53.543968	63.932633
816.900000	53.517983	63.709961
817.000000	53.301332	63.558185
817.100000	53.048942	63.384812
817.200000	52.944180	63.296970
817.300000	52.836274	63.351034
817.400000	52.821050	63.457096
817.500000	52.905130	63.410209
817.600000	52.968725	63.442086
817.700000	53.042593	63.312716
817.800000	53.013973	63.173524
817.900000	53.211874	63.292008
818.000000	53.292645	63.487891
818.100000	53.292997	63.547046
818.200000	53.116996	63.581452
818.300000	52.993623	63.671566
818.400000	53.023047	63.712059
818.500000	52.978712	63.756393
818.600000	52.952172	63.937807
818.700000	53.000258	64.061508
818.800000	52.837781	64.317121
818.900000	52.655787	64.338894
819.000000	52.446416	64.277203
819.100000	52.464095	64.216352
819.200000	52.437737	64.272442
819.300000	52.494199	64.307728
819.400000	52.671613	64.220760
819.500000	52.683352	64.282935
819.600000	52.646942	64.315598
819.700000	52.588688	64.387114
819.800000	52.671871	64.181433
819.900000	52.713708	64.053904
820.000000	52.749011	64.026082
820.100000	52.760952	64.036883
820.200000	52.787964	63.923294
820.300000	52.822890	63.944092
820.400000	52.778934	63.902732
820.500000	53.008014	63.954287
820.600000	53.148018	64.056216
820.700000	53.164278	64.068491
820.800000	53.186105	64.110101
820.900000	53.343243	64.292126
821.000000	53.317080	64.335503
821.100000	53.104815	64.418868
821.200000	53.042062	64.508571
821.300000	53.045798	64.396887
821.400000	53.206110	64.471044
821.500000	53.317906	64.372417
821.600000	53.487140	64.299584
821.700000	53.410232	64.297165
821.800000	53.426023	64.284869
821.900000	53.473561	64.304553
822.000000	53.511026	64.159411
822.100000	53.516594	64.243670
822.200000	53.478972	64.279275
822.300000	53.502656	64.166210
822.400000	53.619985	64.093573
822.500000	53.705293	64.105378
822.600000	53.785983	64.040731
822.700000	53.875153	63.981017
822.800000	53.890339	64.027519
822.900000	54.098129	64.080700
823.000000	54.054834	64.065503
823.100000	54.026992	63.884015
823.200000	54.058094	63.915408
823.300000	53.931203	63.982410
823.400000	54.013211	64.006835
823.500000	54.006183	63.958417
823.600000	54.030096	64.001708
823.700000	54.000646	64.022642
823.800000	53.938885	64.143156
823.900000	54.036652	64.307331
824.000000	54.198363	64.412575
824.100000	54.270596	64.351792
824.200000	54.266400	64.265166
824.300000	54.260042	64.202787
824.400000	54.185263	64.222017
824.500000	54.259746	64.250108
824.600000	54.218630	64.315972
824.700000	54.093922	64.319689
824.800000	54.002979	64.390610
824.900000	54.036951	64.483330
825.000000	54.005472	64.492009
825.100000	54.080805	64.470766
825.200000	54.171690	64.557608
825.300000	54.234596	64.418413
825.400000	54.253010	64.466592
825.500000	54.245274	64.318165
825.600000	54.123016	64.200834
825.700000	54.069258	64.195919
825.800000	53.975970	64.377436
825.900000	53.970680	64.531221
826.000000	53.995374	64.548912
826.100000	53.971613	64.571169
826.200000	54.015973	64.574240
826.300000	54.096052	64.577991
826.400000	54.077934	64.728639
826.500000	54.109165	64.870469
826.600000	54.199206	64.881110
826.700000	54.192028	65.038893
826.800000	54.150156	65.088185
826.900000	54.093125	65.014906
827.000000	54.116345	64.878360
827.100000	54.141757	64.771453
827.200000	54.184172	64.765587
827.300000	54.287131	64.846150
827.400000	54.441436	64.933569
827.500000	54.566545	64.937125
827.600000	54.731570	64.848061
827.700000	54.700913	64.983419
827.800000	54.803679	65.186099
827.900000	54.845258	65.294552
828.000000	54.852188	65.412979
828.100000	54.896445	65.583583
828.200000	54.835820	65.644606
828.300000	54.825849	65.745299
828.400000	54.763174	65.772463
828.500000	54.668844	65.726969
828.600000	54.644764	65.726042
828.700000	54.825996	65.751785
828.800000	54.914189	65.720032
828.900000	54.890057	65.713543
829.000000	54.949678	65.640563
829.100000	54.921748	65.577873
829.200000	55.008508	65.722445
829.300000	55.135426	65.496954
829.400000	55.264316	65.441118
829.500000	55.243912	65.416905
829.600000	55.245847	65.339158
829.700000	55.189215	65.205192
829.800000	55.184740	65.287760
829.900000	55.221858	65.419898
830.000000	55.317832	65.476077
830.100000	55.281475	65.482294
830.200000	55.379510	65.307949
830.300000	55.403407	65.215420
830.400000	55.349308	65.209764
830.500000	55.334779	65.297848
830.600000	55.522861	65.255747
830.700000	55.660567	65.270963
830.800000	55.659731	65.501019
830.900000	55.509435	65.611368
831.000000	55.344837	65.502524
831.100000	55.490036	65.700033
831.200000	55.449768	65.692121
831.300000	55.400565	65.659833
831.400000	55.399540	65.643604
831.500000	55.376277	65.635328
831.600000	55.430013	65.579380
831.700000	55.393254	65.620964
831.800000	55.220173	65.590346
831.900000	55.415346	65.625830
832.000000	55.587239	65.592165
832.100000	55.692804	65.645187
832.200000	55.754933	65.663414
832.300000	55.727647	65.776304
832.400000	55.757148	65.904070
832.500000	55.868487	65.998165
832.600000	56.067784	66.157574
832.700000	56.095182	66.217376
832.800000	56.086255	66.237134
832.900000	56.101254	66.179004
833.000000	55.949001	66.223842
833.100000	56.032038	66.323971
833.200000	56.151443	66.301880
833.300000	56.211144	66.432944
833.400000	56.348320	66.387749
833.500000	56.272118	66.499585
833.600000	56.105012	66.484137
833.700000	56.038680	66.478076
833.800000	56.099542	66.550937
833.900000	56.059383	66.529510
834.000000	56.155049	66.474757
834.100000	56.096630	66.628297
834.200000	56.200810	66.577020
834.300000	56.197410	66.453340
834.400000	56.249615	66.333850
834.500000	56.188824	66.240405
834.600000	56.204761	66.294915
834.700000	56.196528	66.428166
834.800000	56.289461	66.433555
834.900000	56.385674	66.464310
835.000000	56.473332	66.425930
835.100000	56.415605	66.367730
835.200000	56.357872	66.513854
835.300000	56.308652	66.576017
835.400000	56.333368	66.607458
835.500000	56.226975	66.516227
835.600000	56.083500	66.522253
835.700000	56.087381	66.536673
835.800000	55.989645	66.515842
835.900000	55.913960	66.481237
836.000000	55.802302	66.518572
836.100000	55.789945	66.461868
836.200000	55.650742	66.414377
836.300000	55.749058	66.590061
836.400000	55.750815	66.590086
836.500000	55.666370	66.508170
836.600000	55.623345	66.567471
836.700000	55.647436	66.709074
836.800000	55.755902	66.816945
836.900000	55.826385	66.880813
837.000000	55.868758	66.941126
837.100000	55.885147	66.929488
837.200000	55.992826	66.829577
837.300000	56.097916	66.846123
837.400000	56.144058	66.771940
837.500000	56.171284	66.805863
837.600000	56.131843	66.816305
837.700000	56.012807	66.848139
837.800000	55.734684	66.889842
837.900000	55.849146	66.913102
838.000000	55.907002	66.934197
